{ l: 0, r: 0, arr: [ 4 ], sum: 4 }
{ l: 550, r: 5, arr: [], sum: NaN }
{ l: 551, r: 5, arr: [], sum: NaN }
{ l: 552, r: 5, arr: [], sum: NaN }
{ l: 553, r: 5, arr: [], sum: NaN }
{ l: 554, r: 5, arr: [], sum: NaN }
{ l: 555, r: 5, arr: [], sum: NaN }
{ l: 556, r: 5, arr: [], sum: NaN }
{ l: 557, r: 5, arr: [], sum: NaN }
{ l: 558, r: 5, arr: [], sum: NaN }
{ l: 559, r: 5, arr: [], sum: NaN }
{ l: 560, r: 5, arr: [], sum: NaN }
{ l: 561, r: 5, arr: [], sum: NaN }
{ l: 562, r: 5, arr: [], sum: NaN }
{ l: 563, r: 5, arr: [], sum: NaN }
{ l: 564, r: 5, arr: [], sum: NaN }
{ l: 565, r: 5, arr: [], sum: NaN }
{ l: 566, r: 5, arr: [], sum: NaN }
{ l: 567, r: 5, arr: [], sum: NaN }
{ l: 568, r: 5, arr: [], sum: NaN }
{ l: 569, r: 5, arr: [], sum: NaN }
{ l: 570, r: 5, arr: [], sum: NaN }
{ l: 571, r: 5, arr: [], sum: NaN }
{ l: 572, r: 5, arr: [], sum: NaN }
{ l: 573, r: 5, arr: [], sum: NaN }
{ l: 574, r: 5, arr: [], sum: NaN }
{ l: 575, r: 5, arr: [], sum: NaN }
{ l: 576, r: 5, arr: [], sum: NaN }
{ l: 577, r: 5, arr: [], sum: NaN }
{ l: 578, r: 5, arr: [], sum: NaN }
{ l: 579, r: 5, arr: [], sum: NaN }
{ l: 580, r: 5, arr: [], sum: NaN }
{ l: 581, r: 5, arr: [], sum: NaN }
{ l: 582, r: 5, arr: [], sum: NaN }
{ l: 583, r: 5, arr: [], sum: NaN }
{ l: 584, r: 5, arr: [], sum: NaN }
{ l: 585, r: 5, arr: [], sum: NaN }
{ l: 586, r: 5, arr: [], sum: NaN }
{ l: 587, r: 5, arr: [], sum: NaN }
{ l: 588, r: 5, arr: [], sum: NaN }
{ l: 589, r: 5, arr: [], sum: NaN }
{ l: 590, r: 5, arr: [], sum: NaN }
{ l: 591, r: 5, arr: [], sum: NaN }
{ l: 592, r: 5, arr: [], sum: NaN }
{ l: 593, r: 5, arr: [], sum: NaN }
{ l: 594, r: 5, arr: [], sum: NaN }
{ l: 595, r: 5, arr: [], sum: NaN }
{ l: 596, r: 5, arr: [], sum: NaN }
{ l: 597, r: 5, arr: [], sum: NaN }
{ l: 598, r: 5, arr: [], sum: NaN }
{ l: 599, r: 5, arr: [], sum: NaN }
{ l: 600, r: 5, arr: [], sum: NaN }
{ l: 601, r: 5, arr: [], sum: NaN }
{ l: 602, r: 5, arr: [], sum: NaN }
{ l: 603, r: 5, arr: [], sum: NaN }
{ l: 604, r: 5, arr: [], sum: NaN }
{ l: 605, r: 5, arr: [], sum: NaN }
{ l: 606, r: 5, arr: [], sum: NaN }
{ l: 607, r: 5, arr: [], sum: NaN }
{ l: 608, r: 5, arr: [], sum: NaN }
{ l: 609, r: 5, arr: [], sum: NaN }
{ l: 610, r: 5, arr: [], sum: NaN }
{ l: 611, r: 5, arr: [], sum: NaN }
{ l: 612, r: 5, arr: [], sum: NaN }
{ l: 613, r: 5, arr: [], sum: NaN }
{ l: 614, r: 5, arr: [], sum: NaN }
{ l: 615, r: 5, arr: [], sum: NaN }
{ l: 616, r: 5, arr: [], sum: NaN }
{ l: 617, r: 5, arr: [], sum: NaN }
{ l: 618, r: 5, arr: [], sum: NaN }
{ l: 619, r: 5, arr: [], sum: NaN }
{ l: 620, r: 5, arr: [], sum: NaN }
{ l: 621, r: 5, arr: [], sum: NaN }
{ l: 622, r: 5, arr: [], sum: NaN }
{ l: 623, r: 5, arr: [], sum: NaN }
{ l: 624, r: 5, arr: [], sum: NaN }
{ l: 625, r: 5, arr: [], sum: NaN }
{ l: 626, r: 5, arr: [], sum: NaN }
{ l: 627, r: 5, arr: [], sum: NaN }
{ l: 628, r: 5, arr: [], sum: NaN }
{ l: 629, r: 5, arr: [], sum: NaN }
{ l: 630, r: 5, arr: [], sum: NaN }
{ l: 631, r: 5, arr: [], sum: NaN }
{ l: 632, r: 5, arr: [], sum: NaN }
{ l: 633, r: 5, arr: [], sum: NaN }
{ l: 634, r: 5, arr: [], sum: NaN }
{ l: 635, r: 5, arr: [], sum: NaN }
{ l: 636, r: 5, arr: [], sum: NaN }
{ l: 637, r: 5, arr: [], sum: NaN }
{ l: 638, r: 5, arr: [], sum: NaN }
{ l: 639, r: 5, arr: [], sum: NaN }
{ l: 640, r: 5, arr: [], sum: NaN }
{ l: 641, r: 5, arr: [], sum: NaN }
{ l: 642, r: 5, arr: [], sum: NaN }
{ l: 643, r: 5, arr: [], sum: NaN }
{ l: 644, r: 5, arr: [], sum: NaN }
{ l: 645, r: 5, arr: [], sum: NaN }
{ l: 646, r: 5, arr: [], sum: NaN }
{ l: 647, r: 5, arr: [], sum: NaN }
{ l: 648, r: 5, arr: [], sum: NaN }
{ l: 649, r: 5, arr: [], sum: NaN }
{ l: 650, r: 5, arr: [], sum: NaN }
{ l: 651, r: 5, arr: [], sum: NaN }
{ l: 652, r: 5, arr: [], sum: NaN }
{ l: 653, r: 5, arr: [], sum: NaN }
{ l: 654, r: 5, arr: [], sum: NaN }
{ l: 655, r: 5, arr: [], sum: NaN }
{ l: 656, r: 5, arr: [], sum: NaN }
{ l: 657, r: 5, arr: [], sum: NaN }
{ l: 658, r: 5, arr: [], sum: NaN }
{ l: 659, r: 5, arr: [], sum: NaN }
{ l: 660, r: 5, arr: [], sum: NaN }
{ l: 661, r: 5, arr: [], sum: NaN }
{ l: 662, r: 5, arr: [], sum: NaN }
{ l: 663, r: 5, arr: [], sum: NaN }
{ l: 664, r: 5, arr: [], sum: NaN }
{ l: 665, r: 5, arr: [], sum: NaN }
{ l: 666, r: 5, arr: [], sum: NaN }
{ l: 667, r: 5, arr: [], sum: NaN }
{ l: 668, r: 5, arr: [], sum: NaN }
{ l: 669, r: 5, arr: [], sum: NaN }
{ l: 670, r: 5, arr: [], sum: NaN }
{ l: 671, r: 5, arr: [], sum: NaN }
{ l: 672, r: 5, arr: [], sum: NaN }
{ l: 673, r: 5, arr: [], sum: NaN }
{ l: 674, r: 5, arr: [], sum: NaN }
{ l: 675, r: 5, arr: [], sum: NaN }
{ l: 676, r: 5, arr: [], sum: NaN }
{ l: 677, r: 5, arr: [], sum: NaN }
{ l: 678, r: 5, arr: [], sum: NaN }
{ l: 679, r: 5, arr: [], sum: NaN }
{ l: 680, r: 5, arr: [], sum: NaN }
{ l: 681, r: 5, arr: [], sum: NaN }
{ l: 682, r: 5, arr: [], sum: NaN }
{ l: 683, r: 5, arr: [], sum: NaN }
{ l: 684, r: 5, arr: [], sum: NaN }
{ l: 685, r: 5, arr: [], sum: NaN }
{ l: 686, r: 5, arr: [], sum: NaN }
{ l: 687, r: 5, arr: [], sum: NaN }
{ l: 688, r: 5, arr: [], sum: NaN }
{ l: 689, r: 5, arr: [], sum: NaN }
{ l: 690, r: 5, arr: [], sum: NaN }
{ l: 691, r: 5, arr: [], sum: NaN }
{ l: 692, r: 5, arr: [], sum: NaN }
{ l: 693, r: 5, arr: [], sum: NaN }
{ l: 694, r: 5, arr: [], sum: NaN }
{ l: 695, r: 5, arr: [], sum: NaN }
{ l: 696, r: 5, arr: [], sum: NaN }
{ l: 697, r: 5, arr: [], sum: NaN }
{ l: 698, r: 5, arr: [], sum: NaN }
{ l: 699, r: 5, arr: [], sum: NaN }
{ l: 700, r: 5, arr: [], sum: NaN }
{ l: 701, r: 5, arr: [], sum: NaN }
{ l: 702, r: 5, arr: [], sum: NaN }
{ l: 703, r: 5, arr: [], sum: NaN }
{ l: 704, r: 5, arr: [], sum: NaN }
{ l: 705, r: 5, arr: [], sum: NaN }
{ l: 706, r: 5, arr: [], sum: NaN }
{ l: 707, r: 5, arr: [], sum: NaN }
{ l: 708, r: 5, arr: [], sum: NaN }
{ l: 709, r: 5, arr: [], sum: NaN }
{ l: 710, r: 5, arr: [], sum: NaN }
{ l: 711, r: 5, arr: [], sum: NaN }
{ l: 712, r: 5, arr: [], sum: NaN }
{ l: 713, r: 5, arr: [], sum: NaN }
{ l: 714, r: 5, arr: [], sum: NaN }
{ l: 715, r: 5, arr: [], sum: NaN }
{ l: 716, r: 5, arr: [], sum: NaN }
{ l: 717, r: 5, arr: [], sum: NaN }
{ l: 718, r: 5, arr: [], sum: NaN }
{ l: 719, r: 5, arr: [], sum: NaN }
{ l: 720, r: 5, arr: [], sum: NaN }
{ l: 721, r: 5, arr: [], sum: NaN }
{ l: 722, r: 5, arr: [], sum: NaN }
{ l: 723, r: 5, arr: [], sum: NaN }
{ l: 724, r: 5, arr: [], sum: NaN }
{ l: 725, r: 5, arr: [], sum: NaN }
{ l: 726, r: 5, arr: [], sum: NaN }
{ l: 727, r: 5, arr: [], sum: NaN }
{ l: 728, r: 5, arr: [], sum: NaN }
{ l: 729, r: 5, arr: [], sum: NaN }
{ l: 730, r: 5, arr: [], sum: NaN }
{ l: 731, r: 5, arr: [], sum: NaN }
{ l: 732, r: 5, arr: [], sum: NaN }
{ l: 733, r: 5, arr: [], sum: NaN }
{ l: 734, r: 5, arr: [], sum: NaN }
{ l: 735, r: 5, arr: [], sum: NaN }
{ l: 736, r: 5, arr: [], sum: NaN }
{ l: 737, r: 5, arr: [], sum: NaN }
{ l: 738, r: 5, arr: [], sum: NaN }
{ l: 739, r: 5, arr: [], sum: NaN }
{ l: 740, r: 5, arr: [], sum: NaN }
{ l: 741, r: 5, arr: [], sum: NaN }
{ l: 742, r: 5, arr: [], sum: NaN }
{ l: 743, r: 5, arr: [], sum: NaN }
{ l: 744, r: 5, arr: [], sum: NaN }
{ l: 745, r: 5, arr: [], sum: NaN }
{ l: 746, r: 5, arr: [], sum: NaN }
{ l: 747, r: 5, arr: [], sum: NaN }
{ l: 748, r: 5, arr: [], sum: NaN }
{ l: 749, r: 5, arr: [], sum: NaN }
{ l: 750, r: 5, arr: [], sum: NaN }
{ l: 751, r: 5, arr: [], sum: NaN }
{ l: 752, r: 5, arr: [], sum: NaN }
{ l: 753, r: 5, arr: [], sum: NaN }
{ l: 754, r: 5, arr: [], sum: NaN }
{ l: 755, r: 5, arr: [], sum: NaN }
{ l: 756, r: 5, arr: [], sum: NaN }
{ l: 757, r: 5, arr: [], sum: NaN }
{ l: 758, r: 5, arr: [], sum: NaN }
{ l: 759, r: 5, arr: [], sum: NaN }
{ l: 760, r: 5, arr: [], sum: NaN }
{ l: 761, r: 5, arr: [], sum: NaN }
{ l: 762, r: 5, arr: [], sum: NaN }
{ l: 763, r: 5, arr: [], sum: NaN }
{ l: 764, r: 5, arr: [], sum: NaN }
{ l: 765, r: 5, arr: [], sum: NaN }
{ l: 766, r: 5, arr: [], sum: NaN }
{ l: 767, r: 5, arr: [], sum: NaN }
{ l: 768, r: 5, arr: [], sum: NaN }
{ l: 769, r: 5, arr: [], sum: NaN }
{ l: 770, r: 5, arr: [], sum: NaN }
{ l: 771, r: 5, arr: [], sum: NaN }
{ l: 772, r: 5, arr: [], sum: NaN }
{ l: 773, r: 5, arr: [], sum: NaN }
{ l: 774, r: 5, arr: [], sum: NaN }
{ l: 775, r: 5, arr: [], sum: NaN }
{ l: 776, r: 5, arr: [], sum: NaN }
{ l: 777, r: 5, arr: [], sum: NaN }
{ l: 778, r: 5, arr: [], sum: NaN }
{ l: 779, r: 5, arr: [], sum: NaN }
{ l: 780, r: 5, arr: [], sum: NaN }
{ l: 781, r: 5, arr: [], sum: NaN }
{ l: 782, r: 5, arr: [], sum: NaN }
{ l: 783, r: 5, arr: [], sum: NaN }
{ l: 784, r: 5, arr: [], sum: NaN }
{ l: 785, r: 5, arr: [], sum: NaN }
{ l: 786, r: 5, arr: [], sum: NaN }
{ l: 787, r: 5, arr: [], sum: NaN }
{ l: 788, r: 5, arr: [], sum: NaN }
{ l: 789, r: 5, arr: [], sum: NaN }
{ l: 790, r: 5, arr: [], sum: NaN }
{ l: 791, r: 5, arr: [], sum: NaN }
{ l: 792, r: 5, arr: [], sum: NaN }
{ l: 793, r: 5, arr: [], sum: NaN }
{ l: 794, r: 5, arr: [], sum: NaN }
{ l: 795, r: 5, arr: [], sum: NaN }
{ l: 796, r: 5, arr: [], sum: NaN }
{ l: 797, r: 5, arr: [], sum: NaN }
{ l: 798, r: 5, arr: [], sum: NaN }
{ l: 799, r: 5, arr: [], sum: NaN }
{ l: 800, r: 5, arr: [], sum: NaN }
{ l: 801, r: 5, arr: [], sum: NaN }
{ l: 802, r: 5, arr: [], sum: NaN }
{ l: 803, r: 5, arr: [], sum: NaN }
{ l: 804, r: 5, arr: [], sum: NaN }
{ l: 805, r: 5, arr: [], sum: NaN }
{ l: 806, r: 5, arr: [], sum: NaN }
{ l: 807, r: 5, arr: [], sum: NaN }
{ l: 808, r: 5, arr: [], sum: NaN }
{ l: 809, r: 5, arr: [], sum: NaN }
{ l: 810, r: 5, arr: [], sum: NaN }
{ l: 811, r: 5, arr: [], sum: NaN }
{ l: 812, r: 5, arr: [], sum: NaN }
{ l: 813, r: 5, arr: [], sum: NaN }
{ l: 814, r: 5, arr: [], sum: NaN }
{ l: 815, r: 5, arr: [], sum: NaN }
{ l: 816, r: 5, arr: [], sum: NaN }
{ l: 817, r: 5, arr: [], sum: NaN }
{ l: 818, r: 5, arr: [], sum: NaN }
{ l: 819, r: 5, arr: [], sum: NaN }
{ l: 820, r: 5, arr: [], sum: NaN }
{ l: 821, r: 5, arr: [], sum: NaN }
{ l: 822, r: 5, arr: [], sum: NaN }
{ l: 823, r: 5, arr: [], sum: NaN }
{ l: 824, r: 5, arr: [], sum: NaN }
{ l: 825, r: 5, arr: [], sum: NaN }
{ l: 826, r: 5, arr: [], sum: NaN }
{ l: 827, r: 5, arr: [], sum: NaN }
{ l: 828, r: 5, arr: [], sum: NaN }
{ l: 829, r: 5, arr: [], sum: NaN }
{ l: 830, r: 5, arr: [], sum: NaN }
{ l: 831, r: 5, arr: [], sum: NaN }
{ l: 832, r: 5, arr: [], sum: NaN }
{ l: 833, r: 5, arr: [], sum: NaN }
{ l: 834, r: 5, arr: [], sum: NaN }
{ l: 835, r: 5, arr: [], sum: NaN }
{ l: 836, r: 5, arr: [], sum: NaN }
{ l: 837, r: 5, arr: [], sum: NaN }
{ l: 838, r: 5, arr: [], sum: NaN }
{ l: 839, r: 5, arr: [], sum: NaN }
{ l: 840, r: 5, arr: [], sum: NaN }
{ l: 841, r: 5, arr: [], sum: NaN }
{ l: 842, r: 5, arr: [], sum: NaN }
{ l: 843, r: 5, arr: [], sum: NaN }
{ l: 844, r: 5, arr: [], sum: NaN }
{ l: 845, r: 5, arr: [], sum: NaN }
{ l: 846, r: 5, arr: [], sum: NaN }
{ l: 847, r: 5, arr: [], sum: NaN }
{ l: 848, r: 5, arr: [], sum: NaN }
{ l: 849, r: 5, arr: [], sum: NaN }
{ l: 850, r: 5, arr: [], sum: NaN }
{ l: 851, r: 5, arr: [], sum: NaN }
{ l: 852, r: 5, arr: [], sum: NaN }
{ l: 853, r: 5, arr: [], sum: NaN }
{ l: 854, r: 5, arr: [], sum: NaN }
{ l: 855, r: 5, arr: [], sum: NaN }
{ l: 856, r: 5, arr: [], sum: NaN }
{ l: 857, r: 5, arr: [], sum: NaN }
{ l: 858, r: 5, arr: [], sum: NaN }
{ l: 859, r: 5, arr: [], sum: NaN }
{ l: 860, r: 5, arr: [], sum: NaN }
{ l: 861, r: 5, arr: [], sum: NaN }
{ l: 862, r: 5, arr: [], sum: NaN }
{ l: 863, r: 5, arr: [], sum: NaN }
{ l: 864, r: 5, arr: [], sum: NaN }
{ l: 865, r: 5, arr: [], sum: NaN }
{ l: 866, r: 5, arr: [], sum: NaN }
{ l: 867, r: 5, arr: [], sum: NaN }
{ l: 868, r: 5, arr: [], sum: NaN }
{ l: 869, r: 5, arr: [], sum: NaN }
{ l: 870, r: 5, arr: [], sum: NaN }
{ l: 871, r: 5, arr: [], sum: NaN }
{ l: 872, r: 5, arr: [], sum: NaN }
{ l: 873, r: 5, arr: [], sum: NaN }
{ l: 874, r: 5, arr: [], sum: NaN }
{ l: 875, r: 5, arr: [], sum: NaN }
{ l: 876, r: 5, arr: [], sum: NaN }
{ l: 877, r: 5, arr: [], sum: NaN }
{ l: 878, r: 5, arr: [], sum: NaN }
{ l: 879, r: 5, arr: [], sum: NaN }
{ l: 880, r: 5, arr: [], sum: NaN }
{ l: 881, r: 5, arr: [], sum: NaN }
{ l: 882, r: 5, arr: [], sum: NaN }
{ l: 883, r: 5, arr: [], sum: NaN }
{ l: 884, r: 5, arr: [], sum: NaN }
{ l: 885, r: 5, arr: [], sum: NaN }
{ l: 886, r: 5, arr: [], sum: NaN }
{ l: 887, r: 5, arr: [], sum: NaN }
{ l: 888, r: 5, arr: [], sum: NaN }
{ l: 889, r: 5, arr: [], sum: NaN }
{ l: 890, r: 5, arr: [], sum: NaN }
{ l: 891, r: 5, arr: [], sum: NaN }
{ l: 892, r: 5, arr: [], sum: NaN }
{ l: 893, r: 5, arr: [], sum: NaN }
{ l: 894, r: 5, arr: [], sum: NaN }
{ l: 895, r: 5, arr: [], sum: NaN }
{ l: 896, r: 5, arr: [], sum: NaN }
{ l: 897, r: 5, arr: [], sum: NaN }
{ l: 898, r: 5, arr: [], sum: NaN }
{ l: 899, r: 5, arr: [], sum: NaN }
{ l: 900, r: 5, arr: [], sum: NaN }
{ l: 901, r: 5, arr: [], sum: NaN }
{ l: 902, r: 5, arr: [], sum: NaN }
{ l: 903, r: 5, arr: [], sum: NaN }
{ l: 904, r: 5, arr: [], sum: NaN }
{ l: 905, r: 5, arr: [], sum: NaN }
{ l: 906, r: 5, arr: [], sum: NaN }
{ l: 907, r: 5, arr: [], sum: NaN }
{ l: 908, r: 5, arr: [], sum: NaN }
{ l: 909, r: 5, arr: [], sum: NaN }
{ l: 910, r: 5, arr: [], sum: NaN }
{ l: 911, r: 5, arr: [], sum: NaN }
{ l: 912, r: 5, arr: [], sum: NaN }
{ l: 913, r: 5, arr: [], sum: NaN }
{ l: 914, r: 5, arr: [], sum: NaN }
{ l: 915, r: 5, arr: [], sum: NaN }
{ l: 916, r: 5, arr: [], sum: NaN }
{ l: 917, r: 5, arr: [], sum: NaN }
{ l: 918, r: 5, arr: [], sum: NaN }
{ l: 919, r: 5, arr: [], sum: NaN }
{ l: 920, r: 5, arr: [], sum: NaN }
{ l: 921, r: 5, arr: [], sum: NaN }
{ l: 922, r: 5, arr: [], sum: NaN }
{ l: 923, r: 5, arr: [], sum: NaN }
{ l: 924, r: 5, arr: [], sum: NaN }
{ l: 925, r: 5, arr: [], sum: NaN }
{ l: 926, r: 5, arr: [], sum: NaN }
{ l: 927, r: 5, arr: [], sum: NaN }
{ l: 928, r: 5, arr: [], sum: NaN }
{ l: 929, r: 5, arr: [], sum: NaN }
{ l: 930, r: 5, arr: [], sum: NaN }
{ l: 931, r: 5, arr: [], sum: NaN }
{ l: 932, r: 5, arr: [], sum: NaN }
{ l: 933, r: 5, arr: [], sum: NaN }
{ l: 934, r: 5, arr: [], sum: NaN }
{ l: 935, r: 5, arr: [], sum: NaN }
{ l: 936, r: 5, arr: [], sum: NaN }
{ l: 937, r: 5, arr: [], sum: NaN }
{ l: 938, r: 5, arr: [], sum: NaN }
{ l: 939, r: 5, arr: [], sum: NaN }
{ l: 940, r: 5, arr: [], sum: NaN }
{ l: 941, r: 5, arr: [], sum: NaN }
{ l: 942, r: 5, arr: [], sum: NaN }
{ l: 943, r: 5, arr: [], sum: NaN }
{ l: 944, r: 5, arr: [], sum: NaN }
{ l: 945, r: 5, arr: [], sum: NaN }
{ l: 946, r: 5, arr: [], sum: NaN }
{ l: 947, r: 5, arr: [], sum: NaN }
{ l: 948, r: 5, arr: [], sum: NaN }
{ l: 949, r: 5, arr: [], sum: NaN }
{ l: 950, r: 5, arr: [], sum: NaN }
{ l: 951, r: 5, arr: [], sum: NaN }
{ l: 952, r: 5, arr: [], sum: NaN }
{ l: 953, r: 5, arr: [], sum: NaN }
{ l: 954, r: 5, arr: [], sum: NaN }
{ l: 955, r: 5, arr: [], sum: NaN }
{ l: 956, r: 5, arr: [], sum: NaN }
{ l: 957, r: 5, arr: [], sum: NaN }
{ l: 958, r: 5, arr: [], sum: NaN }
{ l: 959, r: 5, arr: [], sum: NaN }
{ l: 960, r: 5, arr: [], sum: NaN }
{ l: 961, r: 5, arr: [], sum: NaN }
{ l: 962, r: 5, arr: [], sum: NaN }
{ l: 963, r: 5, arr: [], sum: NaN }
{ l: 964, r: 5, arr: [], sum: NaN }
{ l: 965, r: 5, arr: [], sum: NaN }
{ l: 966, r: 5, arr: [], sum: NaN }
{ l: 967, r: 5, arr: [], sum: NaN }
{ l: 968, r: 5, arr: [], sum: NaN }
{ l: 969, r: 5, arr: [], sum: NaN }
{ l: 970, r: 5, arr: [], sum: NaN }
{ l: 971, r: 5, arr: [], sum: NaN }
{ l: 972, r: 5, arr: [], sum: NaN }
{ l: 973, r: 5, arr: [], sum: NaN }
{ l: 974, r: 5, arr: [], sum: NaN }
{ l: 975, r: 5, arr: [], sum: NaN }
{ l: 976, r: 5, arr: [], sum: NaN }
{ l: 977, r: 5, arr: [], sum: NaN }
{ l: 978, r: 5, arr: [], sum: NaN }
{ l: 979, r: 5, arr: [], sum: NaN }
{ l: 980, r: 5, arr: [], sum: NaN }
{ l: 981, r: 5, arr: [], sum: NaN }
{ l: 982, r: 5, arr: [], sum: NaN }
{ l: 983, r: 5, arr: [], sum: NaN }
{ l: 984, r: 5, arr: [], sum: NaN }
{ l: 985, r: 5, arr: [], sum: NaN }
{ l: 986, r: 5, arr: [], sum: NaN }
{ l: 987, r: 5, arr: [], sum: NaN }
{ l: 988, r: 5, arr: [], sum: NaN }
{ l: 989, r: 5, arr: [], sum: NaN }
{ l: 990, r: 5, arr: [], sum: NaN }
{ l: 991, r: 5, arr: [], sum: NaN }
{ l: 992, r: 5, arr: [], sum: NaN }
{ l: 993, r: 5, arr: [], sum: NaN }
{ l: 994, r: 5, arr: [], sum: NaN }
{ l: 995, r: 5, arr: [], sum: NaN }
{ l: 996, r: 5, arr: [], sum: NaN }
{ l: 997, r: 5, arr: [], sum: NaN }
{ l: 998, r: 5, arr: [], sum: NaN }
{ l: 999, r: 5, arr: [], sum: NaN }
{ l: 1000, r: 5, arr: [], sum: NaN }
{ l: 1001, r: 5, arr: [], sum: NaN }
{ l: 1002, r: 5, arr: [], sum: NaN }
{ l: 1003, r: 5, arr: [], sum: NaN }
{ l: 1004, r: 5, arr: [], sum: NaN }
{ l: 1005, r: 5, arr: [], sum: NaN }
{ l: 1006, r: 5, arr: [], sum: NaN }
{ l: 1007, r: 5, arr: [], sum: NaN }
{ l: 1008, r: 5, arr: [], sum: NaN }
{ l: 1009, r: 5, arr: [], sum: NaN }
{ l: 1010, r: 5, arr: [], sum: NaN }
{ l: 1011, r: 5, arr: [], sum: NaN }
{ l: 1012, r: 5, arr: [], sum: NaN }
{ l: 1013, r: 5, arr: [], sum: NaN }
{ l: 1014, r: 5, arr: [], sum: NaN }
{ l: 1015, r: 5, arr: [], sum: NaN }
{ l: 1016, r: 5, arr: [], sum: NaN }
{ l: 1017, r: 5, arr: [], sum: NaN }
{ l: 1018, r: 5, arr: [], sum: NaN }
{ l: 1019, r: 5, arr: [], sum: NaN }
{ l: 1020, r: 5, arr: [], sum: NaN }
{ l: 1021, r: 5, arr: [], sum: NaN }
{ l: 1022, r: 5, arr: [], sum: NaN }
{ l: 1023, r: 5, arr: [], sum: NaN }
{ l: 1024, r: 5, arr: [], sum: NaN }
{ l: 1025, r: 5, arr: [], sum: NaN }
{ l: 1026, r: 5, arr: [], sum: NaN }
{ l: 1027, r: 5, arr: [], sum: NaN }
{ l: 1028, r: 5, arr: [], sum: NaN }
{ l: 1029, r: 5, arr: [], sum: NaN }
{ l: 1030, r: 5, arr: [], sum: NaN }
{ l: 1031, r: 5, arr: [], sum: NaN }
{ l: 1032, r: 5, arr: [], sum: NaN }
{ l: 1033, r: 5, arr: [], sum: NaN }
{ l: 1034, r: 5, arr: [], sum: NaN }
{ l: 1035, r: 5, arr: [], sum: NaN }
{ l: 1036, r: 5, arr: [], sum: NaN }
{ l: 1037, r: 5, arr: [], sum: NaN }
{ l: 1038, r: 5, arr: [], sum: NaN }
{ l: 1039, r: 5, arr: [], sum: NaN }
{ l: 1040, r: 5, arr: [], sum: NaN }
{ l: 1041, r: 5, arr: [], sum: NaN }
{ l: 1042, r: 5, arr: [], sum: NaN }
{ l: 1043, r: 5, arr: [], sum: NaN }
{ l: 1044, r: 5, arr: [], sum: NaN }
{ l: 1045, r: 5, arr: [], sum: NaN }
{ l: 1046, r: 5, arr: [], sum: NaN }
{ l: 1047, r: 5, arr: [], sum: NaN }
{ l: 1048, r: 5, arr: [], sum: NaN }
{ l: 1049, r: 5, arr: [], sum: NaN }
{ l: 1050, r: 5, arr: [], sum: NaN }
{ l: 1051, r: 5, arr: [], sum: NaN }
{ l: 1052, r: 5, arr: [], sum: NaN }
{ l: 1053, r: 5, arr: [], sum: NaN }
{ l: 1054, r: 5, arr: [], sum: NaN }
{ l: 1055, r: 5, arr: [], sum: NaN }
{ l: 1056, r: 5, arr: [], sum: NaN }
{ l: 1057, r: 5, arr: [], sum: NaN }
{ l: 1058, r: 5, arr: [], sum: NaN }
{ l: 1059, r: 5, arr: [], sum: NaN }
{ l: 1060, r: 5, arr: [], sum: NaN }
{ l: 1061, r: 5, arr: [], sum: NaN }
{ l: 1062, r: 5, arr: [], sum: NaN }
{ l: 1063, r: 5, arr: [], sum: NaN }
{ l: 1064, r: 5, arr: [], sum: NaN }
{ l: 1065, r: 5, arr: [], sum: NaN }
{ l: 1066, r: 5, arr: [], sum: NaN }
{ l: 1067, r: 5, arr: [], sum: NaN }
{ l: 1068, r: 5, arr: [], sum: NaN }
{ l: 1069, r: 5, arr: [], sum: NaN }
{ l: 1070, r: 5, arr: [], sum: NaN }
{ l: 1071, r: 5, arr: [], sum: NaN }
{ l: 1072, r: 5, arr: [], sum: NaN }
{ l: 1073, r: 5, arr: [], sum: NaN }
{ l: 1074, r: 5, arr: [], sum: NaN }
{ l: 1075, r: 5, arr: [], sum: NaN }
{ l: 1076, r: 5, arr: [], sum: NaN }
{ l: 1077, r: 5, arr: [], sum: NaN }
{ l: 1078, r: 5, arr: [], sum: NaN }
{ l: 1079, r: 5, arr: [], sum: NaN }
{ l: 1080, r: 5, arr: [], sum: NaN }
{ l: 1081, r: 5, arr: [], sum: NaN }
{ l: 1082, r: 5, arr: [], sum: NaN }
{ l: 1083, r: 5, arr: [], sum: NaN }
{ l: 1084, r: 5, arr: [], sum: NaN }
{ l: 1085, r: 5, arr: [], sum: NaN }
{ l: 1086, r: 5, arr: [], sum: NaN }
{ l: 1087, r: 5, arr: [], sum: NaN }
{ l: 1088, r: 5, arr: [], sum: NaN }
{ l: 1089, r: 5, arr: [], sum: NaN }
{ l: 1090, r: 5, arr: [], sum: NaN }
{ l: 1091, r: 5, arr: [], sum: NaN }
{ l: 1092, r: 5, arr: [], sum: NaN }
{ l: 1093, r: 5, arr: [], sum: NaN }
{ l: 1094, r: 5, arr: [], sum: NaN }
{ l: 1095, r: 5, arr: [], sum: NaN }
{ l: 1096, r: 5, arr: [], sum: NaN }
{ l: 1097, r: 5, arr: [], sum: NaN }
{ l: 1098, r: 5, arr: [], sum: NaN }
{ l: 1099, r: 5, arr: [], sum: NaN }
{ l: 1100, r: 5, arr: [], sum: NaN }
{ l: 1101, r: 5, arr: [], sum: NaN }
{ l: 1102, r: 5, arr: [], sum: NaN }
{ l: 1103, r: 5, arr: [], sum: NaN }
